17;Other;4.3;3.4;?;73.8;6.6;6;High School;7;76.8
24;Female;3.4;3.0;0.1;77.3;6.8;5;Master;7;83.8
20;Male;4.2;4.5;2.1;?;5.6;2;Master;5;70.6
18;Male;3.6;2.5;3.0;95.3;5.8;3;High School;?;63.1
17;Male;0.5;3.3;2.3;90.0;6.8;4;High School;5;39.0
24;Male;2.1;1.2;1.8;87.5;5.1;1;High School;7;66.7
23;Male;3.3;2.0;?;85.8;6.9;0;High School;7;72.2
23;Male;1.7;3.3;0.6;89.0;5.4;5;Bachelor;4;50.1
22;Male;4.4;3.5;2.7;87.0;7.8;2;Bachelor;1;62.4
24;Male;5.8;2.1;2.8;74.7;9.3;1;Bachelor;6;96.6
21;Female;5.3;?;0.1;85.5;5.5;0;Bachelor;3;85.8
19;Male;3.2;0.7;3.5;74.3;7.1;5;High School;5;68.3
20;Female;5.7;2.1;2.4;85.8;5.6;3;Master;4;83.8
24;Male;3.7;3.6;3.3;80.2;7.7;?;High School;2;69.3
22;Other;3.0;3.2;0.3;100.0;?;3;Master;7;65.3
19;Male;2.6;3.1;0.3;84.6;7.1;6;High School;5;77.5
19;Male;3.0;2.6;1.6;71.0;?;0;Master;7;55.0
19;Female;3.8;1.7;3.8;90.2;5.3;2;High School;4;58.1
23;Male;3.5;3.0;1.5;79.1;5.5;0;Bachelor;9;67.4
22;Male;4.2;3.1;0.7;69.2;7.2;1;Master;10;79.9
19;Female;5.3;1.9;3.2;93.2;6.1;1;High School;4;85.7
17;Female;4.9;0.0;0.7;71.2;6.4;5;Master;5;96.2
21;Female;1.3;3.8;3.6;80.6;6.7;5;Bachelor;5;40.4
18;Female;0.0;1.9;1.5;82.4;5.6;3;Bachelor;8;55.2
23;Male;4.9;1.5;3.5;84.3;6.8;0;Bachelor;4;73.8
23;Female;1.4;3.3;2.5;91.9;8.3;3;High School;4;46.5
22;Male;3.2;2.0;1.6;78.2;?;2;High School;7;60.5
23;Male;1.7;3.8;1.2;82.3;7.9;6;Master;5;55.4
19;Male;0.8;3.2;1.4;84.9;8.3;1;Master;6;45.1
17;Female;4.3;3.3;2.3;86.5;5.5;4;Master;6;69.4
23;Male;4.6;0.9;1.9;86.0;4.8;4;Master;6;81.3
23;Male;2.6;4.0;1.1;89.4;6.9;0;High School;10;66.6
18;Female;0.0;2.8;1.6;93.4;5.8;0;Bachelor;5;26.7
18;Male;2.7;2.1;1.9;88.9;8.7;4;High School;5;64.5
20;Female;4.1;2.7;0.0;89.5;6.5;0;Master;9;87.1
21;Male;1.3;0.4;2.3;69.2;5.5;1;High School;8;42.2
19;Female;3.8;3.0;0.7;85.5;5.1;2;Bachelor;4;61.6
23;Female;3.5;1.3;0.5;89.8;7.8;2;Bachelor;7;81.9
24;Male;4.4;0.9;0.0;92.3;5.8;3;?;8;96.5
17;Male;2.0;3.8;0.3;78.4;7.6;6;Master;5;58.5
20;Male;5.3;1.7;1.0;?;5.9;0;Bachelor;3;78.4
21;Other;3.3;4.3;3.9;90.4;6.4;0;High School;4;56.4
24;Male;3.5;1.9;1.2;95.3;6.5;6;Bachelor;10;92.6
20;Female;2.1;0.5;2.0;80.9;7.3;3;Bachelor;6;62.3
22;Male;2.8;1.2;2.2;94.1;7.2;3;High School;10;75.8
21;Female;2.2;4.0;1.9;86.2;6.2;0;High School;5;47.1
23;Female;3.2;2.3;1.7;83.8;6.6;0;Master;9;66.3
23;Female;6.1;1.8;0.5;82.9;6.1;6;Bachelor;3;98.3
21;Male;1.4;2.7;3.4;92.5;?;1;Bachelor;2;29.7
23;Male;1.1;3.1;3.8;88.3;6.8;6;Bachelor;6;45.5
21;Female;3.2;4.2;0.7;76.5;5.4;6;High School;5;67.5
20;Female;2.5;2.1;1.5;90.2;5.6;6;High School;1;60.3
21;Other;5.1;0.9;0.7;79.7;5.5;6;High School;3;87.0
24;Male;2.6;2.0;2.4;76.3;7.4;1;Bachelor;3;48.5
23;Female;6.2;2.8;1.0;84.9;7.0;5;Master;?;100.0
19;Female;4.5;1.3;4.2;86.4;6.3;0;High School;10;82.1
19;Male;2.8;1.4;3.1;100.0;5.4;4;High School;6;63.7
22;Male;6.7;?;2.0;83.2;6.6;6;Bachelor;5;100.0
20;Female;?;2.4;2.9;73.7;4.6;4;Master;1;?
18;Female;4.6;2.5;3.0;87.7;6.7;5;Bachelor;6;72.7
18;Female;3.9;1.6;1.2;64.3;7.5;0;Master;9;74.3
21;Male;5.5;2.2;0.9;84.1;5.0;3;Bachelor;1;88.7
?;Female;5.8;1.4;1.9;85.2;4.7;4;Bachelor;8;96.6
17;Male;3.5;3.6;2.7;92.9;8.4;3;High School;8;72.6
21;Male;2.4;3.7;2.0;94.7;5.8;4;High School;3;52.4
?;?;?;0.3;0.1;80.0;7.9;3;High School;9;100.0
20;Female;2.5;1.4;0.9;83.5;6.3;6;Bachelor;8;73.1
20;Female;6.5;0.7;1.7;77.3;6.3;4;Master;3;100.0
20;Female;3.7;1.7;1.7;73.7;7.0;3;Master;10;80.8
20;Male;3.0;2.4;4.0;88.1;5.4;5;High School;5;?
20;Female;3.8;0.8;0.3;?;6.7;1;High School;3;71.5
22;Male;1.5;1.4;2.4;80.9;6.0;3;High School;5;46.2
22;Female;2.0;1.3;3.4;75.0;4.9;1;High School;?;53.8
19;Male;5.3;?;4.3;90.5;6.9;1;Bachelor;4;74.2
24;Male;2.5;2.6;1.4;100.0;6.2;0;Master;6;52.5
18;Male;1.9;1.6;2.3;72.0;?;6;Master;3;51.2
23;Male;4.3;2.7;2.4;66.5;5.0;5;Bachelor;3;60.6
20;Female;5.3;1.8;2.0;83.8;8.4;1;Bachelor;5;91.5
17;Female;4.6;2.2;1.7;85.2;7.6;2;Bachelor;8;87.3
23;Male;5.0;4.5;2.3;87.2;7.7;6;High School;8;98.0
22;Female;2.4;4.1;0.0;80.5;6.1;1;Bachelor;3;47.9
17;Male;1.4;0.9;2.6;83.0;4.4;3;Bachelor;8;51.0
17;Female;5.8;3.5;1.9;88.7;8.8;?;Bachelor;8;90.0
17;Female;3.0;3.5;1.6;95.4;6.4;3;High School;3;54.1
19;Female;3.1;1.1;4.1;65.4;5.6;3;High School;10;58.4
22;Male;5.5;3.5;1.1;81.3;7.0;2;High School;10;100.0
17;Female;4.3;4.3;1.4;87.1;7.9;1;Master;2;65.2
20;?;4.2;1.2;4.0;75.8;6.5;1;High School;10;85.3
21;Male;6.7;1.4;0.9;100.0;8.0;4;Bachelor;2;93.8
17;Male;2.5;3.7;1.2;78.6;7.8;6;Bachelor;9;78.8
19;?;4.9;2.8;1.6;84.6;5.2;4;High School;7;85.0
23;Female;3.6;3.2;2.7;90.6;5.7;0;Bachelor;6;64.5
22;Female;3.9;2.9;2.0;79.1;7.6;?;Master;?;71.0
?;Female;5.8;3.0;0.4;66.5;3.2;2;High School;8;?
19;Female;4.3;0.9;1.2;80.7;6.3;4;Master;1;72.6
17;Male;4.3;3.8;?;95.3;4.8;1;High School;8;70.9
21;Male;3.0;2.2;2.3;76.5;6.1;?;Master;3;49.1
17;Female;2.2;2.4;2.3;94.3;6.1;5;Bachelor;6;62.7
19;Male;1.9;0.7;0.0;81.7;5.8;1;Master;4;51.5
18;Female;0.6;3.1;3.0;79.9;5.2;1;Bachelor;4;?
20;Female;6.6;3.2;?;86.5;9.3;5;Master;4;100.0
24;Female;1.8;2.4;3.3;92.7;?;3;Bachelor;10;53.3
?;Male;3.2;3.8;2.3;100.0;5.1;3;Bachelor;?;76.1
19;Female;3.1;2.1;?;93.3;8.4;4;Bachelor;8;85.6
22;Male;4.0;3.2;2.3;96.6;6.0;4;High School;3;63.0
24;Female;4.7;1.3;3.3;79.9;6.7;1;Master;?;73.6
24;Male;4.8;2.5;2.4;74.7;6.4;6;High School;1;76.2
24;Male;2.6;2.3;1.7;85.6;5.7;1;Bachelor;1;45.5
17;Female;3.2;2.8;4.3;86.1;7.7;4;High School;?;58.6
20;Male;3.9;2.1;2.8;74.2;6.7;5;Bachelor;6;77.8
17;Male;3.1;2.3;2.4;83.2;5.9;4;High School;4;61.5
17;Female;4.2;2.0;0.4;88.6;5.4;2;Master;8;93.9
18;Female;4.6;0.6;2.1;90.0;4.5;1;High School;8;85.9
20;Female;4.5;?;2.0;87.9;6.5;2;Bachelor;6;73.8
20;Female;5.3;4.2;1.1;79.9;5.1;2;High School;?;83.3
23;Male;1.6;3.3;3.5;73.0;8.1;6;High School;1;47.1
18;Male;4.1;1.9;2.6;100.0;7.9;?;Bachelor;8;91.9
?;Female;2.7;2.9;1.7;82.8;6.4;?;Master;1;46.6
21;Male;4.4;2.2;0.9;75.7;8.8;6;High School;4;84.2
17;Male;5.4;1.6;1.4;100.0;7.1;3;High School;5;95.5
24;Female;3.5;1.7;1.3;74.3;6.1;1;High School;7;73.5
19;Female;6.1;1.5;?;89.2;7.0;?;Bachelor;9;100.0
17;Female;3.9;2.4;1.7;91.0;7.5;4;Master;6;74.2
18;Female;7.4;1.6;1.2;94.6;5.7;5;Bachelor;10;100.0
18;Male;4.3;3.3;0.0;100.0;6.8;6;High School;9;?
20;Female;0.9;4.3;4.1;90.1;6.1;6;High School;4;27.6
22;Female;4.6;1.8;3.0;74.4;6.3;6;High School;8;86.2
23;?;4.1;2.8;1.4;82.4;3.5;2;Master;3;60.1
21;?;5.4;3.1;1.8;88.1;6.2;3;High School;4;91.3
24;Female;4.5;3.1;0.5;100.0;7.7;3;Bachelor;10;93.8
17;Female;3.3;2.6;3.7;71.0;5.7;6;High School;4;61.6
17;Male;1.7;3.4;3.9;97.0;6.6;3;High School;?;41.7
19;Female;3.2;3.1;2.0;86.8;5.6;5;High School;9;74.5
18;Male;2.6;3.5;?;84.0;6.2;0;Bachelor;1;39.6
21;Female;4.4;3.6;0.3;76.6;5.4;2;High School;5;87.5
20;Female;6.0;1.6;1.3;92.5;8.1;5;?;9;100.0
24;Male;1.7;3.3;1.3;94.7;5.8;6;Master;6;61.5
22;Male;4.2;2.2;1.6;?;7.1;5;High School;3;73.3
24;Other;5.3;3.8;1.7;79.0;7.1;6;Master;8;96.3
23;Female;2.6;5.3;1.7;69.4;7.3;5;Bachelor;10;67.0
20;Male;3.3;?;1.9;93.2;4.5;6;Master;4;70.1
23;Female;3.5;0.8;?;89.2;7.7;0;High School;4;?
19;Female;2.3;2.9;1.0;75.3;5.8;2;Bachelor;5;?
24;Female;4.5;3.4;0.4;79.6;6.1;5;High School;10;98.8
19;Female;3.3;2.2;2.9;80.3;9.7;0;High School;9;76.1
17;Male;?;?;0.0;70.2;6.9;1;High School;8;80.4
?;Male;2.2;0.9;3.1;76.8;6.0;6;High School;7;64.1
22;Male;2.8;3.3;3.3;73.7;3.9;4;Master;5;59.4
21;Male;2.9;4.6;0.0;77.6;4.9;3;Bachelor;9;67.8
20;Male;6.1;?;1.4;68.7;5.3;0;Bachelor;10;96.1
18;Male;2.9;1.6;1.7;100.0;6.1;0;Bachelor;10;70.2
22;Female;3.8;1.8;0.7;97.5;8.2;5;Bachelor;2;84.2
22;Female;4.9;3.5;1.2;77.2;7.4;0;High School;4;75.4
19;Male;1.4;?;3.5;87.7;6.3;1;Bachelor;8;41.7
23;Male;0.9;2.4;2.5;89.2;?;0;High School;1;23.1
24;Female;1.2;2.5;0.8;96.9;5.8;4;Master;5;50.3
24;Male;5.4;0.2;0.0;76.8;6.7;4;Bachelor;8;100.0
17;Male;2.7;2.5;1.4;95.9;6.6;6;Master;2;52.2
20;Male;2.7;1.9;2.3;71.6;7.7;3;High School;8;71.2
19;Male;3.8;4.2;1.2;92.2;7.1;1;High School;10;72.3
24;Male;6.5;3.5;3.9;100.0;7.4;5;High School;7;100.0
21;Female;6.6;2.2;2.7;73.0;6.4;2;Bachelor;8;100.0
?;Male;5.3;2.2;1.7;92.0;5.2;2;High School;5;93.1
20;Female;5.0;3.4;1.6;80.9;6.0;?;Bachelor;1;67.7
20;Female;4.4;2.9;1.4;92.8;6.6;6;Master;4;77.9
19;Male;4.7;3.2;3.1;70.3;7.6;?;Bachelor;2;80.3
20;Female;2.7;3.7;1.1;72.4;6.3;0;High School;3;44.3
19;Male;2.3;2.1;1.8;77.2;5.0;5;High School;?;54.7
18;Other;3.5;1.8;1.9;85.8;6.6;0;High School;9;85.0
19;Male;3.2;1.2;1.2;78.6;6.6;2;High School;10;81.7
23;Male;2.8;1.5;0.3;91.6;6.7;3;Bachelor;4;71.6
19;Male;4.5;6.0;2.2;95.3;?;3;High School;2;?
20;Other;4.9;4.0;1.7;91.0;7.7;0;Master;3;77.0
24;Female;3.6;0.9;?;100.0;5.8;2;Bachelor;3;72.3
23;Female;5.7;0.9;1.2;89.2;5.8;?;Bachelor;7;100.0
20;Male;1.8;3.1;3.1;72.8;5.3;3;High School;8;54.0
17;Female;3.2;3.2;0.8;98.6;7.3;?;High School;6;70.4
17;Male;2.4;3.2;3.7;78.9;8.2;5;Bachelor;4;47.0
24;Female;0.7;2.2;0.0;94.1;6.1;2;High School;6;48.7
24;Male;3.4;2.3;2.3;100.0;6.2;1;?;1;?
?;Male;3.3;2.9;2.3;89.6;8.3;2;High School;10;81.1
18;Male;5.8;2.6;0.9;70.0;7.1;6;High School;8;100.0
24;Male;4.4;0.0;2.3;75.8;7.0;2;Bachelor;1;81.9
17;Female;2.0;2.2;3.2;98.2;5.1;5;High School;5;56.3
19;Male;6.3;1.5;?;83.3;7.3;5;Bachelor;2;100.0
20;Female;5.3;2.7;2.4;85.8;5.4;4;High School;6;81.0
17;Male;4.4;6.1;0.0;92.6;5.1;4;Bachelor;9;84.9
17;Female;3.2;2.9;0.7;92.0;6.1;5;Master;5;67.9
18;Male;2.1;2.1;3.6;87.8;5.8;5;Master;4;56.9
23;Male;2.9;3.6;1.2;82.9;6.2;1;High School;2;45.9
22;Male;6.3;3.0;1.6;93.6;7.7;2;High School;6;94.8
18;Male;5.8;3.2;4.1;90.5;7.9;6;Bachelor;8;99.3
19;Female;2.8;5.0;0.0;82.4;4.2;3;Bachelor;8;71.0
23;Female;1.8;1.1;0.6;95.8;7.7;6;Bachelor;5;70.9
20;Male;3.7;3.1;3.4;83.7;5.5;1;High School;5;59.8
24;?;0.8;1.4;3.8;76.5;7.5;2;Bachelor;10;36.0
18;Female;4.0;3.2;1.7;77.4;6.4;6;High School;?;68.4
24;Male;3.3;1.4;0.4;75.2;6.5;0;Bachelor;7;72.9
17;Male;2.8;2.0;4.1;82.3;6.3;4;High School;6;57.3
20;Male;1.1;2.1;3.6;97.3;8.0;6;Bachelor;1;50.3
17;Female;2.7;3.6;0.9;86.9;7.2;2;High School;6;67.9
18;Male;1.7;1.0;1.7;78.4;7.8;6;Bachelor;6;63.6
17;Male;0.0;2.6;1.6;82.4;7.4;5;High School;3;32.9
24;Male;3.5;1.6;2.2;69.9;9.3;0;Bachelor;6;67.7
22;Female;6.2;1.0;3.4;82.8;5.9;4;Bachelor;10;100.0
20;Male;?;2.2;2.8;83.1;7.6;0;Bachelor;6;96.8
21;Male;2.8;2.1;?;90.4;6.4;2;High School;9;71.0
21;?;2.6;5.4;3.3;87.2;8.0;1;High School;?;59.8
24;?;4.2;3.0;2.1;73.0;6.5;4;Bachelor;2;64.2
19;Female;2.0;?;2.6;95.8;6.0;0;High School;4;45.2
23;Male;4.0;1.8;3.4;87.1;8.1;1;Bachelor;9;82.9
17;Male;4.6;3.7;0.6;87.0;5.9;3;High School;4;73.2
17;Male;5.3;5.0;1.8;84.9;4.8;2;High School;8;79.6
?;Female;3.3;0.6;1.2;79.8;5.9;2;High School;10;73.0
24;Female;2.2;4.7;2.2;89.8;8.2;0;High School;3;45.2
24;Male;2.3;3.0;4.6;67.5;6.6;3;Bachelor;9;51.8
19;Female;3.2;1.5;0.0;79.6;8.1;5;Bachelor;10;92.0
20;Male;4.1;3.1;1.8;82.5;4.9;4;High School;8;77.8
24;Male;4.9;0.0;2.5;87.6;6.0;5;Master;1;97.2
22;Female;2.3;2.5;1.9;96.9;6.2;4;Bachelor;10;71.9
24;Male;5.7;2.9;1.7;77.3;6.4;0;Master;2;69.1
17;Male;3.1;3.6;0.4;80.0;6.6;3;Bachelor;3;59.6
24;Male;?;1.3;2.1;79.9;7.3;0;Bachelor;2;60.4
19;Male;0.0;?;0.0;81.5;6.7;5;High School;8;50.1
24;Male;4.6;1.4;2.9;74.5;5.4;6;Bachelor;7;85.6
20;Female;3.1;2.0;1.9;89.3;6.4;2;High School;10;65.4
22;Female;3.6;1.3;2.1;68.0;6.3;2;Bachelor;10;82.4
24;Male;4.3;3.3;3.0;79.4;6.3;5;High School;6;67.3
20;Male;1.2;3.5;2.0;81.7;6.5;4;Bachelor;1;34.3
22;Male;2.7;2.2;2.8;100.0;6.6;2;High School;3;53.0
19;Female;4.7;2.5;1.5;82.3;6.0;6;High School;1;78.0
24;Male;1.6;0.8;3.2;63.0;8.0;3;High School;10;58.2
22;Female;3.9;2.1;2.2;65.0;5.1;2;High School;9;73.7
17;Male;1.5;2.4;2.0;85.3;5.6;3;High School;9;60.3
19;?;4.2;5.6;0.4;91.1;9.8;0;Bachelor;5;78.7
